Date,Person,Count,Denomination,Currency,Note
2025-05-09,Zach,1,0.01,USD,
2025-05-10,Zach,1,0.01,USD,
2025-05-12,Mom,1,0.10,USD,
2025-05-12,Mom,1,0.10,USD,
2025-05-13,Zach,2,0.01,USD,
2025-05-14,Zach,1,0.01,USD,
2025-05-17,Zach,2,0.01,USD,
2025-05-17,Zach,2,0.10,USD,
2025-05-19,Mom,1,0.25,USD,
2025-05-23,Mom,1,0.01,USD,
2025-05-28,Mom,1,0.01,USD,
2025-05-28,Zach,2,0.01,USD,
2025-05-28,Zach,1,0.10,USD,
2025-05-29,Zach,1,0.01,USD,
2025-05-30,Zach,1,0.01,USD,
2025-05-31,Zach,2,0.01,USD,
2025-05-31,Mom,1,0.01,USD,
2025-05-31,Zach,1,0.01,USD,
2025-06-01,Zach,1,0.01,USD,
2025-06-02,Zach,1,0.01,USD,
2025-06-03,Zach,1,0.01,USD,
2025-06-04,Zach,1,0.10,USD,
2025-06-04,Zach,1,0.01,USD,
2025-06-04,Mom,1,0.05,USD,
2025-06-04,Zach,1,0.01,USD,
2025-06-04,Zach,1,0.01,USD,
2025-06-05,Mom,3,0.01,USD,
2025-06-05,Noah,1,0.01,USD,
2025-06-05,Mom,1,0.01,USD,
2025-06-05,Mom,1,0.05,USD,
2025-06-05,Noah,1,0.01,USD,
2025-06-05,Dad,1,0.10,USD,
2025-06-07,Zach,1,0.01,USD,
2025-06-08,Zach,1,0.10,USD,
2025-06-09,Zach,1,0.01,USD,
2025-06-09,Zach,1,0.10,USD,
2025-06-11,Mom,1,0.01,USD,
2025-06-11,Dad,1,0.01,USD,
2025-06-11,Zach,1,0.02,EUR,
2025-06-12,Zach,1,0.01,USD,
2025-06-14,Zach,1,0.05,USD,
2025-06-15,Zach,1,0.01,USD,
2025-06-15,Zach,1,0.01,USD,
2025-06-15,Mom,1,0.01,USD,
2025-06-16,Noah,1,0.01,USD,
2025-06-17,Mom,1,0.01,USD,
2025-06-18,Zach,1,0.01,USD,
2025-06-18,Zach,1,0.01,USD,
2025-06-19,Zach,1,0.01,USD,
2025-06-19,Zach,1,0.01,USD,
2025-06-25,Zach,1,0.01,USD,
2025-06-25,Dad,1,0.01,USD,
2025-06-28,Mom,1,0.01,USD,
2025-06-28,Mom,1,0.01,USD,
2025-07-01,Mom,1,0.10,USD,
2025-07-02,Zach,1,0.10,USD,
2025-07-02,Zach,1,0.10,USD,
2025-07-03,Zach,1,0.25,USD,
2025-07-04,Mom,1,0.05,USD,
2025-07-05,Zach,1,0.01,USD,
2025-07-05,Mom,1,0.05,USD,
2025-07-08,Noah,1,0.01,USD,
2025-07-09,Mom,1,0.25,USD,
2025-07-11,Zach,1,0.10,USD,
2025-07-11,Zach,1,0.10,USD,
2025-07-13,Zach,1,0.01,USD,
2025-07-13,Dad,1,0.25,USD,
2025-07-15,Mom,1,0.01,USD,
2025-07-15,Mom,1,0.01,USD,
2025-07-19,Mom,1,0.01,USD,
2025-07-19,Mom,1,0.05,USD,
2025-07-20,Mom,1,0.01,USD,
2025-07-20,Mom,1,0.10,USD,
2025-07-22,Zach,1,0.01,USD,
2025-07-23,Mom,1,0.10,USD,
2025-07-26,Mom,1,0.01,USD,
2025-07-26,Dad,1,0.01,USD,
2025-07-27,Zach,1,0.10,USD,
2025-08-01,Zach,1,0.01,USD,
2025-08-01,Mom,1,0.01,USD,
2025-08-04,Zach,1,0.01,USD,
2025-08-05,Zach,1,0.25,USD,
2025-08-06,Zach,1,0.10,USD,
2025-08-06,Dad,1,0.01,USD,
2025-08-07,Zach,1,0.01,USD,
2025-08-07,Zach,1,0.01,USD,
2025-08-07,Zach,1,0.01,USD,
2025-08-09,Mom,1,0.01,USD,
2025-08-09,Zach,1,0.01,USD,
2025-08-10,Zach,1,0.01,USD,
2025-08-11,Zach,2,0.01,USD,
2025-08-11,Zach,1,0.01,USD,
2025-08-12,Zach,1,0.01,USD,
2025-08-15,Zach,1,0.01,USD,
2025-08-15,Zach,1,0.01,USD,
2025-08-21,Zach,2,0.01,USD,
2025-08-22,Zach,2,0.01,USD,
2025-08-23,Zach,5,0.01,USD,
2025-08-23,Mom,1,0.01,USD,
2025-08-28,Noah,1,0.01,USD,
2025-08-28,Noah,1,0.10,USD,
2025-08-29,Zach,1,0.01,USD,
2025-08-30,Zach,1,0.10,USD,
2025-09-01,Zach,5,0.01,USD,
2025-09-01,Zach,1,0.05,USD,
2025-09-01,Zach,1,0.25,USD,
2025-09-02,Noah,1,0.01,USD,
2025-09-02,Mom,1,0.25,USD,
2025-09-05,Mom,1,0.01,USD,
2025-09-08,Zach,2,0.01,USD,
2025-09-13,Zach,3,0.01,USD,
2025-09-14,Zach,1,0.01,USD,
2025-09-15,Mom,1,0.01,USD,
2025-09-15,Mom,1,0.01,USD,
2025-09-17,Mom,1,0.25,USD,
2025-09-18,Zach,1,0.01,USD,
2025-09-20,Zach,1,0.01,USD,
2025-09-20,Mom,1,0.01,USD,
2025-09-23,Mom,1,0.01,USD,
2025-09-25,Mom,1,0.10,USD,
2025-09-25,Mom,1,0.01,USD,
2025-09-25,Zach,1,0.10,USD,
2025-09-25,Mom,1,0.05,USD,
2025-09-26,Zach,1,0.01,USD,
2025-09-26,Zach,12,0.01,USD,
2025-09-26,Zach,1,0.10,EUR,
2025-09-27,Zach,2,0.10,USD,
2025-09-28,Mom,1,0.01,USD,
2025-10-03,Zach,1,0.05,USD,
2025-10-03,Zach,1,0.01,USD,
2025-10-03,Zach,1,0.10,USD,
2025-10-03,Zach,3,0.01,USD,
2025-10-04,Zach,1,0.01,USD,
2025-10-05,Zach,1,0.01,USD,
2025-10-07,Mom,1,0.10,USD,
2025-10-09,Noah,1,0.05,USD,
2025-10-09,Dad,1,0.01,USD,
2025-10-15,Zach,1,0.01,USD,
2025-10-16,Zach,1,0.01,USD,
2025-10-20,Zach,2,0.01,USD,
2025-10-20,Zach,1,0.01,USD,
2025-10-21,Zach,1,0.01,USD,
2025-10-21,Mom,1,0.01,USD,
2025-10-22,Zach,1,0.01,USD,
2025-10-23,Zach,1,0.01,USD,
2025-10-24,Mom,1,0.01,USD,
2025-10-25,Zach,1,0.10,USD,
2025-10-25,Zach,1,0.10,USD,
2025-10-27,Zach,1,0.01,USD,
2025-10-27,Zach,1,0.05,USD,
2025-10-30,Zach,1,0.01,USD,
2025-10-31,Zach,1,0.01,USD,
2025-10-31,Zach,1,0.01,USD,
2025-10-31,Zach,1,0.10,EUR,
2025-11-01,Zach,1,0.01,USD,
2025-11-01,Mom,1,0.10,USD,
2025-11-02,Zach,1,0.01,USD,
2025-11-04,Mom,1,0.01,USD,
2025-11-04,Zach,1,0.01,USD,
2025-11-06,Zach,1,0.01,USD,
2025-11-06,Zach,1,0.01,USD,
2025-11-07,Zach,2,0.01,USD,
2025-11-08,Zach,1,0.05,USD,
2025-11-08,Zach,1,0.01,USD,
2025-11-08,Zach,1,0.01,USD,
2025-11-08,Zach,1,0.01,USD,
2025-11-09,Zach,1,0.01,USD,
2025-11-09,Zach,1,0.01,USD,
2025-11-10,Zach,1,0.01,USD,
2025-11-10,Zach,1,0.01,USD,
2025-11-10,Zach,1,0.10,USD,
2025-11-11,Zach,1,0.01,USD,
2025-11-11,Zach,1,0.05,USD,
2025-11-11,Mom,1,0.01,USD,
2025-11-14,Mom,1,0.01,USD,
2025-11-16,Zach,1,0.10,USD,
2025-11-19,Zach,2,0.01,USD,
2025-11-19,Dad,51,0.01,USD,
2025-11-20,Zach,1,0.10,USD,
2025-11-20,Zach,1,0.01,USD,
2025-11-21,Mom,1,0.01,USD,
2025-11-21,Mom,1,0.01,USD,
2025-11-23,Zach,1,0.01,USD,
2025-11-23,Mom,1,0.01,USD,
2025-11-26,Zach,1,0.01,USD,
2025-11-27,Zach,1,0.10,USD,
2025-11-29,Mom,1,1.00,USD,
2025-12-15,Jas Z,1,0.25,USD,
2025-12-17,Kerianne B,1,0.10,USD,
2025-12-02,Zach,1,0.01,USD,
2025-12-02,Mom,1,0.10,USD,
2025-12-02,Mom,1,0.01,USD,
2025-12-05,Zach,1,0.01,USD,
2025-12-05,Mom,1,0.01,USD,
2025-12-05,Mom,1,0.01,USD,
2025-12-05,Mom,1,0.01,USD,
2025-12-08,Zach,1,0.01,USD,
2025-12-10,Zach,1,0.01,USD,
2025-12-11,Zach,1,0.10,USD,
2025-12-13,Zach,1,0.01,USD,
2025-12-18,Alex G,1,0.25,USD,
2025-12-18,Zach,1,0.01,USD,
2025-12-18,Zach,1,0.01,USD,
2025-12-18,Dad,1,0.10,USD,
2025-12-18,Dad,1,0.01,USD,
2025-12-20,Noah,1,0.10,USD,
2025-12-20,Mandy,5,0.01,USD,
2025-12-20,Mandy,5,0.10,USD,
2025-12-20,Mandy,1,0.05,USD,
2025-12-21,Dad,1,0.01,USD,
2025-12-22,Davida M,1,0.01,USD,
2025-12-23,Mom,1,0.25,USD,
2025-12-25,Davida M,1,0.01,USD,
2025-12-25,Alex G,1,0.10,USD,
2025-12-25,Zach,1,0.01,USD,
2025-12-26,Zach,1,0.10,USD,
2025-12-26,Zach,1,0.01,USD,
2025-12-26,Zach,1,0.05,USD,
2025-12-26,Mom,1,0.01,USD,
2025-12-27,Zach,1,0.01,USD,
2025-12-27,Ethan S,1,0.10,USD,
2025-12-27,Zach,1,0.25,USD,
2025-12-27,Zach,1,0.01,USD,
2025-12-28,Mom,1,0.01,USD,
2025-12-28,Mom,1,0.10,USD,
2025-12-28,Leah TK,1,5.00,USD,
